index,artistScore,trackScore
421.0,80.0,83.0
422.0,100.0,60.0
423.0,100.0,58.0
424.0,24.0,36.0
425.0,24.0,54.0
426.0,67.0,67.0
427.0,100.0,100.0
428.0,100.0,75.0
429.0,100.0,71.0
430.0,0.0,0.0
431.0,100.0,60.0
432.0,80.0,80.0
433.0,67.0,75.0
434.0,100.0,58.0
435.0,100.0,58.0
436.0,100.0,50.0
437.0,100.0,100.0
438.0,100.0,83.0
439.0,100.0,75.0
440.0,100.0,75.0
441.0,100.0,71.0
442.0,0.0,0.0
443.0,100.0,67.0
444.0,100.0,67.0
445.0,100.0,67.0
446.0,100.0,58.0
447.0,0.0,0.0
448.0,75.0,80.0
449.0,75.0,75.0
450.0,80.0,67.0
451.0,75.0,67.0
452.0,75.0,67.0
453.0,80.0,50.0
454.0,75.0,60.0
455.0,67.0,44.0
456.0,100.0,31.0
457.0,100.0,67.0
458.0,100.0,67.0
459.0,80.0,75.0
460.0,100.0,40.0
461.0,100.0,56.0
462.0,80.0,67.0
463.0,80.0,50.0
464.0,80.0,62.0
465.0,40.0,62.0
466.0,100.0,40.0
467.0,100.0,67.0
468.0,100.0,67.0
469.0,0.0,0.0
470.0,100.0,60.0
471.0,75.0,75.0
472.0,80.0,67.0
473.0,80.0,33.0
474.0,100.0,50.0
475.0,100.0,50.0
476.0,100.0,25.0
477.0,67.0,71.0
478.0,0.0,0.0
479.0,100.0,67.0
480.0,100.0,50.0
481.0,71.0,60.0
482.0,83.0,60.0
483.0,75.0,67.0
484.0,60.0,62.0
485.0,75.0,67.0
486.0,75.0,67.0
487.0,100.0,67.0
488.0,100.0,20.0
489.0,67.0,75.0
490.0,75.0,50.0
491.0,86.0,50.0
492.0,67.0,67.0
493.0,75.0,60.0
494.0,100.0,33.0
495.0,100.0,22.0
496.0,100.0,42.0
497.0,100.0,67.0
498.0,100.0,20.0
499.0,75.0,50.0
500.0,86.0,50.0
501.0,67.0,33.0
502.0,100.0,22.0
503.0,100.0,33.0
504.0,100.0,44.0
505.0,100.0,40.0
506.0,100.0,30.0
507.0,100.0,40.0
508.0,67.0,71.0
509.0,100.0,50.0
510.0,100.0,40.0
511.0,100.0,38.0
512.0,83.0,60.0
513.0,71.0,60.0
514.0,75.0,67.0
515.0,75.0,67.0
516.0,75.0,67.0
517.0,100.0,69.0
518.0,100.0,67.0
519.0,100.0,57.0
520.0,67.0,80.0
521.0,100.0,50.0
522.0,100.0,31.0
523.0,67.0,67.0
524.0,67.0,67.0
525.0,67.0,67.0
526.0,67.0,55.0
527.0,80.0,100.0
528.0,100.0,75.0
529.0,100.0,75.0
530.0,100.0,71.0
531.0,100.0,33.0
532.0,100.0,50.0
533.0,100.0,67.0
534.0,83.0,75.0
535.0,83.0,75.0
536.0,83.0,75.0
537.0,100.0,100.0
538.0,100.0,75.0
539.0,100.0,75.0
540.0,100.0,50.0
541.0,100.0,71.0
542.0,100.0,50.0
543.0,100.0,33.0
544.0,100.0,67.0
545.0,83.0,75.0
546.0,83.0,75.0
547.0,100.0,67.0
548.0,80.0,67.0
549.0,100.0,62.0
550.0,100.0,62.0
551.0,100.0,60.0
552.0,100.0,40.0
553.0,75.0,75.0
554.0,100.0,57.0
555.0,100.0,57.0
556.0,67.0,71.0
557.0,100.0,88.0
558.0,75.0,80.0
559.0,100.0,67.0
560.0,92.0,71.0
561.0,0.0,0.0
562.0,80.0,80.0
563.0,100.0,67.0
564.0,67.0,60.0
565.0,80.0,75.0
566.0,92.0,62.0
567.0,80.0,100.0
568.0,78.0,62.0
569.0,80.0,50.0
570.0,100.0,50.0
571.0,83.0,60.0
572.0,73.0,60.0
573.0,78.0,40.0
574.0,100.0,40.0
575.0,100.0,36.0
576.0,80.0,55.0
577.0,0.0,0.0
578.0,75.0,75.0
579.0,80.0,50.0
580.0,80.0,62.0
581.0,80.0,50.0
582.0,75.0,67.0
583.0,80.0,60.0
584.0,80.0,60.0
585.0,80.0,60.0
586.0,75.0,62.0
587.0,75.0,75.0
588.0,91.0,44.0
589.0,75.0,67.0
590.0,75.0,60.0
591.0,100.0,31.0
592.0,100.0,31.0
593.0,80.0,42.0
594.0,91.0,45.0
595.0,80.0,54.0
596.0,75.0,57.0
597.0,100.0,50.0
598.0,100.0,67.0
599.0,75.0,75.0
600.0,100.0,56.0
601.0,100.0,56.0
602.0,100.0,38.0
603.0,100.0,38.0
604.0,100.0,50.0
605.0,100.0,50.0
606.0,100.0,50.0
607.0,100.0,60.0
608.0,100.0,50.0
609.0,100.0,50.0
610.0,100.0,50.0
611.0,75.0,50.0
612.0,75.0,67.0
613.0,100.0,60.0
614.0,80.0,43.0
615.0,100.0,45.0
616.0,100.0,45.0
617.0,100.0,100.0
618.0,100.0,67.0
619.0,0.0,0.0
620.0,100.0,62.0
621.0,80.0,75.0
622.0,80.0,75.0
623.0,100.0,57.0
624.0,67.0,71.0
625.0,100.0,46.0
626.0,100.0,44.0
627.0,100.0,100.0
628.0,60.0,100.0
629.0,60.0,100.0
630.0,60.0,100.0
631.0,60.0,100.0
632.0,0.0,0.0
633.0,60.0,100.0
634.0,80.0,75.0
635.0,67.0,71.0
636.0,100.0,46.0
637.0,100.0,75.0
638.0,0.0,0.0
639.0,0.0,0.0
640.0,100.0,43.0
641.0,100.0,51.0
642.0,100.0,51.0
643.0,100.0,51.0
644.0,76.0,70.0
645.0,100.0,53.0
646.0,100.0,50.0
647.0,100.0,57.0
648.0,100.0,25.0
649.0,100.0,50.0
650.0,100.0,25.0
651.0,100.0,29.0
652.0,100.0,50.0
653.0,75.0,57.0
654.0,75.0,67.0
655.0,75.0,67.0
656.0,75.0,33.0
657.0,100.0,40.0
658.0,100.0,60.0
659.0,100.0,40.0
660.0,100.0,56.0
661.0,100.0,56.0
662.0,100.0,56.0
663.0,100.0,56.0
664.0,100.0,55.0
665.0,100.0,55.0
666.0,75.0,60.0
667.0,100.0,92.0
668.0,100.0,92.0
669.0,67.0,100.0
670.0,100.0,64.0
671.0,100.0,64.0
672.0,67.0,72.0
673.0,83.0,60.0
674.0,100.0,47.0
675.0,80.0,60.0
676.0,67.0,67.0
677.0,100.0,100.0
678.0,100.0,100.0
679.0,100.0,71.0
680.0,100.0,71.0
681.0,100.0,67.0
682.0,0.0,0.0
683.0,0.0,0.0
684.0,100.0,57.0
685.0,100.0,67.0
686.0,100.0,57.0
687.0,100.0,100.0
688.0,100.0,100.0
689.0,0.0,0.0
690.0,0.0,0.0
691.0,0.0,0.0
692.0,83.0,50.0
693.0,80.0,75.0
694.0,80.0,75.0
695.0,80.0,75.0
696.0,100.0,56.0
697.0,100.0,50.0
698.0,100.0,50.0
699.0,100.0,67.0
700.0,0.0,0.0
701.0,100.0,40.0
702.0,0.0,0.0
703.0,100.0,40.0
704.0,100.0,60.0
705.0,100.0,60.0
706.0,100.0,56.0
707.0,100.0,57.0
708.0,50.0,75.0
709.0,100.0,56.0
710.0,100.0,46.0
711.0,50.0,71.0
712.0,100.0,45.0
713.0,80.0,67.0
714.0,80.0,67.0
715.0,100.0,42.0
716.0,100.0,38.0
717.0,100.0,30.0
718.0,75.0,67.0
719.0,0.0,0.0
720.0,0.0,0.0
721.0,100.0,33.0
722.0,80.0,71.0
723.0,83.0,50.0
724.0,100.0,56.0
725.0,100.0,62.0
726.0,100.0,60.0
727.0,100.0,30.0
728.0,75.0,67.0
729.0,0.0,0.0
730.0,0.0,0.0
731.0,100.0,33.0
732.0,100.0,62.0
733.0,100.0,56.0
734.0,83.0,50.0
735.0,100.0,54.0
736.0,100.0,60.0
737.0,0.0,0.0
738.0,71.0,92.0
739.0,92.0,71.0
740.0,71.0,71.0
741.0,100.0,60.0
742.0,92.0,54.0
743.0,100.0,56.0
744.0,83.0,67.0
745.0,83.0,50.0
746.0,92.0,43.0
747.0,100.0,29.0
748.0,100.0,75.0
749.0,75.0,67.0
750.0,100.0,33.0
751.0,100.0,56.0
752.0,100.0,100.0
753.0,100.0,62.0
754.0,100.0,56.0
755.0,100.0,56.0
756.0,100.0,62.0
757.0,100.0,95.0
758.0,100.0,67.0
759.0,100.0,60.0
760.0,100.0,57.0
761.0,75.0,50.0
762.0,67.0,25.0
763.0,75.0,60.0
764.0,100.0,42.0
765.0,100.0,33.0
766.0,75.0,57.0
767.0,100.0,100.0
768.0,80.0,60.0
769.0,100.0,57.0
770.0,75.0,67.0
771.0,83.0,64.0
772.0,86.0,60.0
773.0,86.0,60.0
774.0,83.0,25.0
775.0,83.0,60.0
776.0,83.0,60.0
777.0,92.0,100.0
778.0,92.0,60.0
779.0,92.0,57.0
780.0,92.0,43.0
781.0,92.0,54.0
782.0,100.0,33.0
783.0,83.0,60.0
784.0,80.0,40.0
785.0,92.0,50.0
786.0,92.0,50.0
787.0,100.0,100.0
788.0,80.0,60.0
789.0,100.0,57.0
790.0,75.0,67.0
791.0,83.0,64.0
792.0,86.0,60.0
793.0,83.0,60.0
794.0,83.0,60.0
795.0,83.0,60.0
796.0,100.0,50.0
797.0,100.0,100.0
798.0,100.0,43.0
799.0,75.0,50.0
800.0,100.0,44.0
801.0,100.0,55.0
802.0,100.0,57.0
803.0,75.0,62.0
804.0,80.0,50.0
805.0,100.0,50.0
806.0,75.0,60.0
807.0,100.0,60.0
808.0,100.0,56.0
809.0,100.0,53.0
810.0,100.0,50.0
811.0,75.0,60.0
812.0,75.0,67.0
813.0,67.0,43.0
814.0,67.0,38.0
815.0,75.0,57.0
816.0,75.0,40.0
817.0,100.0,75.0
818.0,100.0,75.0
819.0,100.0,75.0
820.0,75.0,100.0
821.0,75.0,100.0
822.0,100.0,75.0
823.0,100.0,50.0
824.0,100.0,50.0
825.0,75.0,80.0
826.0,100.0,60.0
827.0,75.0,83.0
828.0,100.0,60.0
829.0,75.0,75.0
830.0,100.0,56.0
831.0,100.0,53.0
832.0,100.0,42.0
833.0,100.0,50.0
834.0,100.0,38.0
835.0,100.0,50.0
836.0,100.0,20.0
837.0,80.0,100.0
838.0,100.0,67.0
839.0,100.0,64.0
840.0,100.0,58.0
841.0,80.0,71.0
842.0,100.0,50.0
843.0,100.0,40.0
844.0,67.0,50.0
845.0,80.0,50.0
846.0,80.0,67.0
847.0,80.0,75.0
848.0,80.0,71.0
849.0,80.0,71.0
850.0,0.0,0.0
851.0,80.0,67.0
852.0,80.0,67.0
853.0,100.0,45.0
854.0,100.0,33.0
855.0,100.0,50.0
856.0,80.0,62.0
857.0,100.0,100.0
858.0,75.0,50.0
859.0,100.0,57.0
860.0,100.0,55.0
861.0,75.0,71.0
862.0,80.0,50.0
863.0,100.0,50.0
864.0,100.0,36.0
865.0,100.0,50.0
866.0,60.0,60.0
867.0,100.0,100.0
868.0,88.0,64.0
869.0,100.0,67.0
870.0,0.0,0.0
871.0,80.0,62.0
872.0,78.0,64.0
873.0,0.0,0.0
874.0,75.0,60.0
875.0,100.0,33.0
876.0,50.0,67.0
877.0,100.0,67.0
878.0,100.0,67.0
879.0,0.0,0.0
880.0,100.0,50.0
881.0,100.0,50.0
882.0,100.0,50.0
883.0,100.0,50.0
884.0,100.0,50.0
885.0,100.0,33.0
886.0,100.0,50.0
887.0,75.0,89.0
888.0,0.0,0.0
889.0,0.0,0.0
890.0,100.0,64.0
891.0,100.0,62.0
892.0,100.0,47.0
893.0,100.0,44.0
894.0,75.0,75.0
895.0,100.0,35.0
896.0,100.0,38.0
897.0,0.0,0.0
898.0,0.0,0.0
899.0,75.0,75.0
900.0,75.0,75.0
901.0,80.0,67.0
902.0,80.0,67.0
903.0,100.0,39.0
904.0,89.0,57.0
905.0,100.0,50.0
906.0,80.0,50.0
907.0,0.0,0.0
908.0,0.0,0.0
909.0,100.0,29.0
910.0,75.0,75.0
911.0,0.0,0.0
912.0,100.0,56.0
913.0,80.0,67.0
914.0,100.0,50.0
915.0,100.0,38.0
916.0,100.0,50.0
917.0,100.0,75.0
918.0,100.0,67.0
919.0,80.0,75.0
920.0,100.0,60.0
921.0,80.0,75.0
922.0,100.0,57.0
923.0,100.0,55.0
924.0,75.0,75.0
925.0,100.0,44.0
926.0,100.0,33.0
927.0,93.0,75.0
928.0,100.0,62.0
929.0,93.0,67.0
930.0,100.0,33.0
931.0,100.0,53.0
932.0,80.0,75.0
933.0,100.0,60.0
934.0,100.0,57.0
935.0,86.0,50.0
936.0,93.0,60.0
937.0,93.0,75.0
938.0,0.0,0.0
939.0,100.0,62.0
940.0,93.0,67.0
941.0,100.0,33.0
942.0,100.0,53.0
943.0,100.0,60.0
944.0,100.0,57.0
945.0,86.0,50.0
946.0,93.0,60.0
947.0,75.0,100.0
948.0,100.0,67.0
949.0,100.0,60.0
950.0,75.0,80.0
951.0,100.0,62.0
952.0,75.0,75.0
953.0,100.0,29.0
954.0,75.0,71.0
955.0,75.0,71.0
956.0,80.0,67.0
957.0,83.0,100.0
958.0,100.0,50.0
959.0,100.0,67.0
960.0,100.0,62.0
961.0,100.0,60.0
962.0,80.0,75.0
963.0,100.0,36.0
964.0,100.0,50.0
965.0,100.0,48.0
966.0,100.0,39.0
967.0,100.0,75.0
968.0,100.0,61.0
969.0,100.0,40.0
970.0,100.0,48.0
971.0,50.0,62.0
972.0,100.0,50.0
973.0,67.0,67.0
974.0,100.0,43.0
975.0,100.0,52.0
976.0,75.0,60.0
977.0,100.0,100.0
978.0,82.0,78.0
979.0,100.0,40.0
980.0,100.0,60.0
981.0,75.0,80.0
982.0,77.0,78.0
983.0,75.0,75.0
984.0,82.0,100.0
985.0,82.0,58.0
986.0,77.0,70.0
987.0,100.0,100.0
988.0,75.0,80.0
989.0,80.0,75.0
990.0,80.0,75.0
991.0,100.0,57.0
992.0,83.0,67.0
993.0,100.0,55.0
994.0,17.0,54.0
995.0,100.0,55.0
996.0,75.0,62.0
997.0,100.0,100.0
998.0,75.0,80.0
999.0,0.0,0.0
