index,entry,combineScore,trueLabel
1441.0,<entry1>  [Singapore] WrAR - WMG - Various Artists - Christmas - P1 - R - 0062L00000VJKAzQAP  <entry2> <artistName>  Various Artists  <trackName>  Last Christmas,0.874,1.0
1571.0,<entry1>  Christmas Track Campaign // Kylie Minogue // Spotify _Facebook_Feed Ad_clicks  <entry2> <artistName>  Kylie Minogue  <trackName>  Track 1,0.916,0.0
1572.0,<entry1>  Christmas Track Campaign // Kylie Minogue // Spotify _Facebook_Feed Ad_clicks  <entry2> <artistName>  Kylie Minogue  <trackName>  Track 5,0.916,0.0
1573.0,<entry1>  Christmas Track Campaign // Kylie Minogue // Spotify _Facebook_Feed Ad_clicks  <entry2> <artistName>  Kylie Minogue  <trackName>  Track 7,0.916,0.0
1574.0,<entry1>  Christmas Track Campaign // Kylie Minogue // Spotify _Facebook_Feed Ad_clicks  <entry2> <artistName>  Kylie Minogue  <trackName>  Track 8,0.916,0.0
1575.0,<entry1>  Christmas Track Campaign // Kylie Minogue // Spotify _Facebook_Feed Ad_clicks  <entry2> <artistName>  Kylie Minogue  <trackName>  Track 9,0.916,0.0
1577.0,<entry1>  Christmas Track Campaign // Kylie Minogue // Spotify _Facebook_Feed Ad_clicks  <entry2> <artistName>  Kylie Minogue  <trackName>  Stars,0.88,0.0
1900.0,<entry1>  Silk Sonic - Smoking Out The Window - IGS  <entry2> <artistName>  SIL  <trackName>  Windows,0.916,0.0
1901.0,<entry1>  Silk Sonic - Smoking Out The Window - IGS  <entry2> <artistName>  Sil  <trackName>  Windows,0.916,0.0
2000.0,<entry1>  Nicole Horts Girasol  <entry2> <artistName>  Nicole Horts  <trackName>  Sola,0.916,0.0
2081.0,<entry1>  A36 - Block (Rækkevide)  <entry2> <artistName>  13 Block  <trackName>  Vide,0.9,0.0
2161.0,<entry1>  [Philippines] WrAR - WMG - Various Artists - Christmas - P1 - R - 0062L00000VJKAzQAP  <entry2> <artistName>  Various Artists  <trackName>  Last Christmas,0.874,1.0
2251.0,<entry1>  [Malaysia] WrAR - WMG - Various Artists - Christmas - P1 - R - 0062L00000VJKAzQAP  <entry2> <artistName>  Various Artists  <trackName>  Last Christmas,0.874,1.0
2401.0,<entry1>  Angesagt! Heidi Klum - Wonderland (Official Lyric Video) Push_Youtube_Instream Ad & Discovery Ad_awareness  <entry2> <artistName>  WAR  <trackName>  Angel,0.88,0.0
2402.0,<entry1>  Angesagt! Heidi Klum - Wonderland (Official Lyric Video) Push_Youtube_Instream Ad & Discovery Ad_awareness  <entry2> <artistName>  War  <trackName>  Angel,0.88,0.0
2441.0,<entry1>  PL Noel Top Hits - 1k€ - Dark - 121121 - Trafic  <entry2> <artistName>  Leto  <trackName>  Trafic,0.9,0.0
2542.0,<entry1>  HI - Zoe Livay - Vloek - NL:PO(adcredits)  <entry2> <artistName>  LINA  <trackName>  LI,0.9,0.0
2632.0,<entry1>  WMP - Minelli - Nothing Hurts - Traffic  <entry2> <artistName>  EMIN  <trackName>  Hurt,0.9,0.0
2712.0,<entry1>  A36 - AREA 36 / BLOCK - Musikvideo Block Ute nu - Boost A36  <entry2> <artistName>  13 Block  <trackName>  Vide,0.9,0.0
2832.0,<entry1>  Warner Music Canada - Montreal - Amir - Ressources [Deluxe] - P1 - R - 0062L00000WCpy3QAD  <entry2> <artistName>  WAR  <trackName>  The MUSIC BAND,0.874,0.0
2833.0,<entry1>  Warner Music Canada - Montreal - Amir - Ressources [Deluxe] - P1 - R - 0062L00000WCpy3QAD  <entry2> <artistName>  War  <trackName>  The MUSIC BAND,0.874,0.0
3012.0,<entry1>  Int - Ed Sheeran - Overpass Graffiti MV - Landing Page Views - Spotify  <entry2> <artistName>  Ed Sheeran  <trackName>  Ending,0.8979999999999999,0.0
3063.0,<entry1>  [INTL] COLDPLAY ED SHEERAN FIX YOU  <entry2> <artistName>  Coldplay X BTS  <trackName>  Fix You,0.916,1.0
3071.0,<entry1>  [INTL] SILK SONIC SMOKIN OUT THE WINDOW REELS  <entry2> <artistName>  Sil  <trackName>  Windows,0.916,0.0
3072.0,<entry1>  [INTL] SILK SONIC SMOKIN OUT THE WINDOW REELS  <entry2> <artistName>  SIL  <trackName>  Windows,0.916,0.0
3081.0,<entry1>  [INTL] SILK SONIC SMOKIN OUT THE WINDOW FB  <entry2> <artistName>  SIL  <trackName>  Windows,0.916,0.0
3082.0,<entry1>  [INTL] SILK SONIC SMOKIN OUT THE WINDOW FB  <entry2> <artistName>  Sil  <trackName>  Windows,0.916,0.0
3371.0,<entry1>  Led Zeppelin Catálogo 50 Aniversario  <entry2> <artistName>  Corsario.  <trackName>  Peli,0.8839999999999999,0.0
3391.0,<entry1>  Hombres G Catálogo Rep Video #2  <entry2> <artistName>  Hombres G  <trackName>  Te vi,0.88,0.0
3564.0,<entry1>  Vũ. - Bước Qua Nhau (Link Click)  <entry2> <artistName>  LINA  <trackName>  LIN,0.9,0.0
3565.0,<entry1>  Vũ. - Bước Qua Nhau (Link Click)  <entry2> <artistName>  LINA  <trackName>  LI,0.9,0.0
3622.0,<entry1>  WrCa - Gang of Youths - Man Himself + album pre-order - P1 - R - 0062L00000WCnU7QAL [Canada]  <entry2> <artistName>  Gang Of Youths  <trackName>  the man himself,0.88,1.0
3632.0,<entry1>  EdSheeran_OverpassGrafitti_15.11-25.11  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti,0.8880000000000001,1.0
3641.0,<entry1>  [D] WrNa - Warner Music Nashville - November YouTube Campaigns - P1 - R - 0062L00000WCWyiQAH  <entry2> <artistName>  Ash  <trackName>  Embers,0.8979999999999999,0.0
3652.0,<entry1>  WrAu - NLE Choppa - Jump In ft. Polo G - P1 - R - 0062L00000VIyetQAD [Australia]  <entry2> <artistName>  NLE Choppa  <trackName>  Jumpin,0.8979999999999999,1.0
3653.0,<entry1>  WrAu - NLE Choppa - Jump In ft. Polo G - P1 - R - 0062L00000VIyetQAD [Australia]  <entry2> <artistName>  NLE Choppa  <trackName>  Jumpin (feat. Polo G),0.916,1.0
3731.0,<entry1>  Robin Schulz  Young Right Now traffic instream  <entry2> <artistName>  Robin Schulz  <trackName>  Dream,0.88,0.0
3772.0,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Youtube_InStream Ad_clicks  <entry2> <artistName>  Robin Schulz  <trackName>  Dream,0.88,0.0
3782.0,<entry1>  Rhno - Sia - Snowman [2021] - P1 - R - 0062L00000WCfZHQA1 [In-Stream - USA]  <entry2> <artistName>  Snow  <trackName>  Dream,0.88,0.0
3861.0,<entry1>  Vũ. (Link Click)  <entry2> <artistName>  LINA  <trackName>  LI,0.9,0.0
3862.0,<entry1>  Vũ. (Link Click)  <entry2> <artistName>  LINA  <trackName>  LIN,0.9,0.0
3942.0,<entry1>  Warner Music Canada - Montreal - Amir - Ressources [Deluxe] - P1 - R - 0062L00000WCpy3QAD [Canada]  <entry2> <artistName>  War  <trackName>  The MUSIC BAND,0.874,0.0
3943.0,<entry1>  Warner Music Canada - Montreal - Amir - Ressources [Deluxe] - P1 - R - 0062L00000WCpy3QAD [Canada]  <entry2> <artistName>  WAR  <trackName>  The MUSIC BAND,0.874,0.0
