index,entry,combineScore,trueLabel
73.0,<entry1>  WrRE - Mother Mother - LIFE - P1 - R - 0062L00000WCYBOQA5 [United States]  <entry2> <artistName>  Mother Mother  <trackName>  Life,1.0,1.0
77.0,<entry1>  [Ride The Lightning] WrRE - Warren Zeiders - Artist Development - P3 - R - 0062L00000WC9ZiQAL [United States]  <entry2> <artistName>  Warren Zeiders  <trackName>  Ride the Lightning,1.0,1.0
78.0,<entry1>  Eltr  - Avril Lavigne - Bite Me - P1 - R - 0062L00000WCTAAQA5 [United States]  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
79.0,<entry1>  [The Man Himself] WrCa - Gang of Youths - Man Himself + album pre-order - P1 - R - 0062L00000WCnU7QAL [Canada]  <entry2> <artistName>  Gang Of Youths  <trackName>  the man himself,1.0,1.0
80.0,<entry1>  Elektra: Cobra Starship - Beautiful Life/Vinyl Pre-Order [FB Boosted]  <entry2> <artistName>  Cobra Starship  <trackName>  Beautiful Life,1.0,1.0
81.0,<entry1>  [FB/IG] Atln - Ckay - Love Nwantiti (North African Remix) [Music Video] - P1 - R - 0062L00000WCfDAQA1 [United States]  <entry2> <artistName>  CKay  <trackName>  love nwantiti (feat. ElGrande Toto) [North African Remix],0.9520000000000001,1.0
86.0,<entry1>  WrNa - Gabby Barrett - Goldmine Deluxe [Album Pre-order] + Pick Me Up - P1 - R - 0062L00000WCCgSQAX - [USA]  <entry2> <artistName>  Gabby Barrett  <trackName>  Pick Me Up,1.0,1.0
87.0,<entry1>  [IGS/IGR] Atln - Ckay - Love Nwantiti (North African Remix) [Music Video] - P1 - R - 0062L00000WCfDAQA1 [United States]  <entry2> <artistName>  CKay  <trackName>  love nwantiti (feat. ElGrande Toto) [North African Remix],0.9520000000000001,1.0
88.0,<entry1>  [IGR] WrRE - WHOKILLEDXIX - Mondays! (ft. Pussy Riot) - P1 - R - 0062L00000VJI5QQAX  <entry2> <artistName>  WHOKILLEDXIX  <trackName>  Mondays! (feat. Pussy Riot),1.0,1.0
89.0,<entry1>  [IG/IGS] WrRE - WHOKILLEDXIX - Mondays! (ft. Pussy Riot) - P1 - R - 0062L00000VJI5QQAX  <entry2> <artistName>  WHOKILLEDXIX  <trackName>  Mondays! (feat. Pussy Riot),1.0,1.0
90.0,<entry1>  WrRE - Mother Mother - LIFE - P1 - R - 0062L00000WCYBOQA5 [United States]  <entry2> <artistName>  Mother Mother  <trackName>  Life,1.0,1.0
91.0,<entry1>  WrNa - Gabby Barrett - Goldmine Deluxe [Album Pre-order] + Pick Me Up - P1 - IG Boosted Post - 0062L00000WCCgSQAX - [USA] - Copy  <entry2> <artistName>  Gabby Barrett  <trackName>  Pick Me Up,1.0,1.0
94.0,<entry1>  Elektra: Cobra Starship - Beautiful Life/Vinyl Pre-Order [IG Boosted]  <entry2> <artistName>  Cobra Starship  <trackName>  Beautiful Life,1.0,1.0
95.0,<entry1>  BgBt - Minelli - Nothing Hurts - P1 - R - 0062L00000WCtOTQA1 [United States]  <entry2> <artistName>  Minelli  <trackName>  Nothing Hurts,1.0,1.0
97.0,<entry1>  Eltr  - Avril Lavigne - Bite Me [IG Boosted Post - Core Fans] - P1 - R - 0062L00000WCTAAQA5 [United States]  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
105.0,<entry1>  BgBt - Minelli - Nothing Hurts - P1 - R - 0062L00000WCtOTQA1 [United States]  <entry2> <artistName>  Minelli  <trackName>  Nothing Hurts,1.0,1.0
108.0,<entry1>  BgBt - Joel Corry - I Wish ft. Mabel - P1 - R - 0062L00000WCBYrQAP [USA]  <entry2> <artistName>  Joel Corry  <trackName>  I Wish,1.0,1.0
109.0,<entry1>  WrCa - Ashnikko - Panic Attacks In Paradise [Re-Spend] - P1 - R - 0062L00000WComYQAT [Canada]  <entry2> <artistName>  Ashnikko  <trackName>  Panic Attacks in Paradise,1.0,1.0
112.0,<entry1>  Elektra: Skillet - Surviving the Game [Radio] [Minneapolis]  <entry2> <artistName>  Skillet  <trackName>  Surviving The Game,1.0,1.0
113.0,<entry1>  Elektra: Skillet - Surviving the Game [Radio] [Grand Rapids]  <entry2> <artistName>  Skillet  <trackName>  Surviving The Game,1.0,1.0
114.0,<entry1>  WrIe - Avril Lavigne - Bite Me - P1 - R - 0062L00000WCoQVQA1 [Ireland]  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
115.0,<entry1>  Elektra: Skillet - Surviving the Game [Radio] [Milwaukee]  <entry2> <artistName>  Skillet  <trackName>  Surviving The Game,1.0,1.0
116.0,<entry1>  Atln - Brynn Elliott - Breathe - P1 - R - 0062L00000WCU3pQAH  <entry2> <artistName>  Brynn Elliott  <trackName>  Breathe,1.0,1.0
117.0,<entry1>  Elektra: Skillet - Surviving the Game [Radio] [Kansas City]  <entry2> <artistName>  Skillet  <trackName>  Surviving The Game,1.0,1.0
118.0,<entry1>  Elektra: Skillet - Surviving the Game [Radio] [Fresno] [DRAFT]  <entry2> <artistName>  Skillet  <trackName>  Surviving The Game,1.0,1.0
119.0,<entry1>  Elektra: Skillet - Surviving the Game [Radio] [Seattle]  <entry2> <artistName>  Skillet  <trackName>  Surviving The Game,1.0,1.0
120.0,<entry1>  Elektra: Skillet - Surviving the Game [Radio] [Vegas]  <entry2> <artistName>  Skillet  <trackName>  Surviving The Game,1.0,1.0
121.0,<entry1>  Elektra: Skillet - Surviving the Game [Radio] [Ft. Wayne]  <entry2> <artistName>  Skillet  <trackName>  Surviving The Game,1.0,1.0
124.0,<entry1>  Elektra: Skillet - Surviving the Game [Radio] [El Paso]  <entry2> <artistName>  Skillet  <trackName>  Surviving The Game,1.0,1.0
125.0,<entry1>  Elektra: Cobra Starship - Beautiful Life/Vinyl Pre-Order  <entry2> <artistName>  Cobra Starship  <trackName>  Beautiful Life,1.0,1.0
128.0,<entry1>  [Boost 5] WrRE - Bryce Vine - Miss You a Little - P2 - R - 0062L00000VHNoaQAH  [USA]  <entry2> <artistName>  Bryce Vine  <trackName>  Miss You A Little,1.0,1.0
131.0,<entry1>  [A] WrNa - Warner Music Nashville - November YouTube Campaigns - P1 - R - 0062L00000WCWyiQAH  <entry2> <artistName>  gnash  <trackName>  us,0.92,0.0
140.0,<entry1>  YT - A36 - AREA 36 - Block - Preroll - Mot video  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
180.0,"<entry1>  Amir - Clip Rétine Réédition album - 1,5k€ - 121121  <entry2> <artistName>  Amir  <trackName>  Rétine",1.0,1.0
200.0,<entry1>  N006377 - Anitta - Envolver - LATAM - Launch  <entry2> <artistName>  Anitta  <trackName>  Envolver,1.0,1.0
210.0,<entry1>  N006377 - Anitta - Midnight Try - Envolver  <entry2> <artistName>  Anitta  <trackName>  Envolver,1.0,1.0
221.0,<entry1>  Neil Young Barn Album_CrazyHorse SongOfTheSeasons_Youtube_InStream Ad_awareness  <entry2> <artistName>  ORS  <trackName>  Go,1.0,0.0
222.0,<entry1>  Neil Young Barn Album_CrazyHorse SongOfTheSeasons_Youtube_InStream Ad_awareness  <entry2> <artistName>  Sea  <trackName>  Go,1.0,0.0
223.0,<entry1>  Neil Young Barn Album_CrazyHorse SongOfTheSeasons_Youtube_InStream Ad_awareness  <entry2> <artistName>  Neil Young  <trackName>  Crazy,1.0,0.0
250.0,"<entry1>  N006347 iZaak x  Jay Wheeler  """"El Finde""""- Google Pre Roll Campaign- GOOGLE 4.5K  <entry2> <artistName>  iZaak, Jay Wheeler  <trackName>  Finde",0.9319999999999999,1.0
251.0,"<entry1>  N006347 iZaak x  Jay Wheeler  """"El Finde""""- Google Pre Roll Campaign- GOOGLE 4.5K  <entry2> <artistName>  Rampa  <trackName>  Roll",0.92,0.0
252.0,"<entry1>  N006347 iZaak x  Jay Wheeler  """"El Finde""""- Google Pre Roll Campaign- GOOGLE 4.5K  <entry2> <artistName>  Rampa  <trackName>  Ay",0.92,0.0
270.0,<entry1>  Ilta - Taivas maan päällä  <entry2> <artistName>  Ilta  <trackName>  Taivas maan päällä,1.0,1.0
280.0,<entry1>  HI - LW - Joel Corry - I Wish ft. Mabel NL:PO547415  <entry2> <artistName>  Joel Corry  <trackName>  I Wish,1.0,1.0
290.0,<entry1>  [SC] Roxette - Joyride - PO - NOV 2021  <entry2> <artistName>  Roxette  <trackName>  Joyride,1.0,1.0
310.0,<entry1>  Karl Killing - friday nights-WMB  <entry2> <artistName>  Karl Killing  <trackName>  friday nights,1.0,1.0
330.0,<entry1>  Anitta - Envolver - Final  <entry2> <artistName>  Anitta  <trackName>  Envolver,1.0,1.0
340.0,<entry1>  [SC] Rod Stewart - The Tears of Hercules - ALB - NOV 2021  <entry2> <artistName>  Rod Stewart  <trackName>  The Tears Of Hercules,1.0,1.0
360.0,<entry1>  [OMV] Atln - Garrett Nash - Palm Trees - P1 - R - 0062L00000VJOUAQA5 [United States]  <entry2> <artistName>  gnash  <trackName>  Palm Trees,0.92,1.0
380.0,<entry1>  [TrueView] Avril Lavigne - Bite Me | 12.11  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
390.0,<entry1>  Liis Lemsalu-Magusvalus-WMB  <entry2> <artistName>  Liis Lemsalu  <trackName>  Magusvalus,1.0,1.0
420.0,<entry1>  WrRE - Adam Melchor x Briston Maroney - Hold On For Dear Life - P1 - R - 0062L00000WCUvIQAX [United States]  <entry2> <artistName>  Adam Melchor & Briston Maroney  <trackName>  Hold on for Dear Life,0.988,1.0
430.0,<entry1>  Malou - Let You Go_Youtube_Instream Ad & Discovery Ad_clicks  <entry2> <artistName>  Malou  <trackName>  Let You Go,1.0,1.0
440.0,<entry1>  Rod Stewart - The Tears Of Hercules - Out Now - Phase 3_Youtube_InStream Ad_awareness  <entry2> <artistName>  Rod Stewart  <trackName>  The Tears Of Hercules,1.0,1.0
450.0,<entry1>  Lil Uzi Vert - Demon High #2_Youtube_Instream Ad & Discovery Ad_awareness  <entry2> <artistName>  Lil Uzi Vert  <trackName>  Demon High,1.0,1.0
460.0,<entry1>  N006396- Blessd Medallo -Pre Roll Campaign  Google 5k  <entry2> <artistName>  Rampa  <trackName>  Roll,0.92,0.0
470.0,<entry1>  [Discovery] Avril Lavigne - Bite Me | 12.11  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
480.0,<entry1>  WrRE - Erica Banks - Designer - P1 - R - 0062L00000VflpOQAR [United States]  <entry2> <artistName>  Erica Banks  <trackName>  Designer,1.0,1.0
490.0,<entry1>  WrRE - Omah Lay - Free My Mind - P1 - R - 0062L00000WCWTBQA5 [United States]  <entry2> <artistName>  Omah Lay  <trackName>  Free My Mind,1.0,1.0
500.0,<entry1>  Sharlene Dopamina  <entry2> <artistName>  Sharlene  <trackName>  Dopamina,1.0,1.0
510.0,<entry1>  AR - Pier - Mundo En Llamas (A Refacturar) - 1121 - N002852  <entry2> <artistName>  Pier  <trackName>  Mundo en llamas,1.0,1.0
540.0,<entry1>  AR - Justin Quiles - Colorin Colorao - 1121 - T001874  <entry2> <artistName>  Justin Quiles  <trackName>  Colorín Colorado,0.928,1.0
550.0,<entry1>  WrCa - Avril Lavigne - Bite Me - P1 - R - 0062L00000WCdwmQAD [Canada]  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
560.0,<entry1>  WrRE - brother sundance - Rat Race EP - P1 - R - 0062L00000VIg1DQAT  <entry2> <artistName>  brother sundance  <trackName>  Rat Race,1.0,1.0
570.0,<entry1>  Int - Benson Boone - Ghost Town - Traffic - Spotify  <entry2> <artistName>  Benson Boone  <trackName>  Ghost Town,1.0,1.0
590.0,"<entry1>  ANI - Tyttö sä oot tähti - teaser  <entry2> <artistName>  ANI  <trackName>  Tyttö, sä oot tähti",0.97,1.0
600.0,<entry1>  Ilta - Taivas maan päällä - teaser  <entry2> <artistName>  Ilta  <trackName>  Taivas maan päällä,1.0,1.0
610.0,<entry1>  A36 - AREA 36 / BLOCK - Trailer - Boost A36  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
650.0,<entry1>  2021 - Ghali - Wallah  <entry2> <artistName>  Ghali  <trackName>  Wallah,1.0,1.0
670.0,<entry1>  2021 - Joel Corry - I Wish  <entry2> <artistName>  Joel Corry  <trackName>  I Wish,1.0,1.0
680.0,<entry1>  David Bowie - Starman (reach) RH  <entry2> <artistName>  David Bowie  <trackName>  Star,1.0,0.0
681.0,<entry1>  David Bowie - Starman (reach) RH  <entry2> <artistName>  David Bowie  <trackName>  Starman,1.0,1.0
684.0,<entry1>  David Bowie - Starman (reach) RH  <entry2> <artistName>  David Bowie  <trackName>  Starman (2003 Remix),1.0,1.0
690.0,<entry1>  Benson Boone - GHOST TOWN - Boost Benson - Local asset  <entry2> <artistName>  Benson Boone  <trackName>  Ghost Town,1.0,1.0
700.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2 - iTunes] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  GAYLE  <trackName>  abcdefu,1.0,1.0
720.0,<entry1>  Led Zeppelin - Going to California (video views) [CE]  <entry2> <artistName>  Led Zeppelin  <trackName>  Going To California,1.0,1.0
721.0,<entry1>  Led Zeppelin - Going to California (video views) [CE]  <entry2> <artistName>  Led Zeppelin  <trackName>  Led Zeppelin - Going to California,1.0,1.0
730.0,<entry1>  A36 - AREA 36 / BLOCK - Musikvideo Block Ute på fredag - Boost A36  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
740.0,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Pick Out a Christmas Tree,1.0,1.0
741.0,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Officially Christmas,1.0,1.0
790.0,<entry1>  DOM_DGerrard_Magic_ppe-youtube_12Nov2021  <entry2> <artistName>  D Gerrard  <trackName>  Magic,0.956,1.0
791.0,<entry1>  DOM_DGerrard_Magic_ppe-youtube_12Nov2021  <entry2> <artistName>  210  <trackName>  Tub,0.92,0.0
850.0,<entry1>  [Iza & David Guetta - Family] Tráfego - 11.11.21  <entry2> <artistName>  David Guetta  <trackName>  Family,1.0,1.0
851.0,<entry1>  [Iza & David Guetta - Family] Tráfego - 11.11.21  <entry2> <artistName>  David Guetta & Sia  <trackName>  Family,0.9319999999999999,1.0
860.0,<entry1>  [France] WrWW - Ckay - Love Nwantiti [Phase 4] [FB/IG/IGS] - P4 - R - 0062L00000WCR7RQAX  <entry2> <artistName>  CKay  <trackName>  love nwantiti,1.0,1.0
861.0,<entry1>  [France] WrWW - Ckay - Love Nwantiti [Phase 4] [FB/IG/IGS] - P4 - R - 0062L00000WCR7RQAX  <entry2> <artistName>  CKay  <trackName>  love nwantiti (ah ah ah),1.0,1.0
866.0,<entry1>  [France] WrWW - Ckay - Love Nwantiti [Phase 4] [FB/IG/IGS] - P4 - R - 0062L00000WCR7RQAX  <entry2> <artistName>  CKay  <trackName>  love nwantiti (DITVAK Remix),1.0,1.0
867.0,<entry1>  [France] WrWW - Ckay - Love Nwantiti [Phase 4] [FB/IG/IGS] - P4 - R - 0062L00000WCR7RQAX  <entry2> <artistName>  CKay  <trackName>  Love Nwantiti (Acoustic Version),1.0,1.0
870.0,<entry1>  [Anitta - Envolver] Video View - 12.11  <entry2> <artistName>  Anitta  <trackName>  Envolver,1.0,1.0
880.0,<entry1>  [Anitta - Envolver] Tráfego - 12.11  <entry2> <artistName>  Anitta  <trackName>  Envolver,1.0,1.0
890.0,<entry1>  [Avril Lavigne - Bite Me] Tráfego - 12.11  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
930.0,<entry1>  WrCa - David Boyd Janes - Drove Me Country [Apple Music] - P1 - R - 0062L00000VJ2vVQAT [Canada]  <entry2> <artistName>  David Boyd Janes  <trackName>  Drove Me Country,1.0,1.0
940.0,<entry1>  WrCa - David Boyd Janes - Drove Me Country [Amazon Music] - P1 - R - 0062L00000VJ2vVQAT [Canada]  <entry2> <artistName>  David Boyd Janes  <trackName>  Drove Me Country,1.0,1.0
950.0,<entry1>  WrCa - David Boyd Janes - Drove Me Country [Spotify] - P1 - R - 0062L00000VJ2vVQAT  [United States]  <entry2> <artistName>  David Boyd Janes  <trackName>  Drove Me Country,1.0,1.0
960.0,<entry1>  WrCa - David Boyd Janes - Drove Me Country [DSP] - P1 - R - 0062L00000VJ2vVQAT [Canada]  <entry2> <artistName>  David Boyd Janes  <trackName>  Drove Me Country,1.0,1.0
980.0,"<entry1>  [1869] - AR, Mariela Castiglioni, Anitta, Envolver, 60 K, Nov 2021  <entry2> <artistName>  Anitta  <trackName>  Envolver",1.0,1.0
990.0,"<entry1>  [1869] - AR, Mariela Castiglioni, Anitta, Envolver, 90K perfil de Anitta, Nov 2021  <entry2> <artistName>  Anitta  <trackName>  Envolver",1.0,1.0
1020.0,"<entry1>  [1868] - AR, Santiago Silva, Justin Quiles, Colorin Colorao, 100K, Nov 2021  <entry2> <artistName>  Justin Quiles  <trackName>  Colorín Colorado",0.928,1.0
1061.0,<entry1>  Charlotte Cardin - Réédition album Phoenix - BDC - 2k€ - 121121 - Trafic  <entry2> <artistName>  Charlotte Cardin  <trackName>  Phoenix,1.0,1.0
1070.0,<entry1>  GAMBI // BDC - pub Khedma - 2K€ - 12/11 - Trafic  <entry2> <artistName>  Gambi  <trackName>  Khedma,1.0,1.0
1090.0,<entry1>  [Phase 1] [FB/IG/IGS] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Officially Christmas,1.0,1.0
1091.0,<entry1>  [Phase 1] [FB/IG/IGS] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Pick Out a Christmas Tree,1.0,1.0
1100.0,<entry1>  [Phase 1] [FB Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Pick Out a Christmas Tree,1.0,1.0
1101.0,<entry1>  [Phase 1] [FB Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Officially Christmas,1.0,1.0
1110.0,<entry1>  [Phase 1] [IG Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Pick Out a Christmas Tree,1.0,1.0
1111.0,<entry1>  [Phase 1] [IG Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Officially Christmas,1.0,1.0
1123.0,<entry1>  HI - VV - Alok - Wherever You Go - BE:PO546710  <entry2> <artistName>  Alok  <trackName>  Wherever You Go (feat. John Martin),1.0,1.0
1150.0,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
1170.0,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
1210.0,<entry1>  [FB - Bruno Mars] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Zeana  <trackName>  Run,0.92,0.0
1250.0,<entry1>  AAtln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - DSPs) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  GAYLE  <trackName>  abcdefu,1.0,1.0
1260.0,<entry1>  Big Beat: Atlantic Chill - Nostalgic Memory [Q4 2021]  IG Boosted - P1 - R - 0062L00000VJ6zpQAD [USA]  <entry2> <artistName>  Tai Chi  <trackName>  Lan,0.944,0.0
1320.0,<entry1>  WrRE - Erica Banks - Designer - P1 - R - 0062L00000VflpOQAR [United States]  <entry2> <artistName>  Erica Banks  <trackName>  Designer,1.0,1.0
1340.0,<entry1>  WrRE - Gang of Youths - The Man Himself - P1 - R - 0062L00000VIUsuQAH [United States]  <entry2> <artistName>  Gang Of Youths  <trackName>  the man himself,1.0,1.0
1350.0,<entry1>  WrRE - brother sundance - Rat Race EP - P1 - R - 0062L00000VIg1DQAT [FB] [United States]  <entry2> <artistName>  brother sundance  <trackName>  Rat Race,1.0,1.0
1360.0,<entry1>  WrRE - brother sundance - Rat Race EP - P1 - R - 0062L00000VIg1DQAT [IG/IGS] [United States]  <entry2> <artistName>  brother sundance  <trackName>  Rat Race,1.0,1.0
1370.0,<entry1>  WrRE - brother sundance - Rat Race EP - P1 - R - 0062L00000VIg1DQAT [Reels] [United States]  <entry2> <artistName>  brother sundance  <trackName>  Rat Race,1.0,1.0
1410.0,<entry1>  Instagram post: 🐐 @ckay_yo  <entry2> <artistName>  Rampa  <trackName>  Ay,0.92,0.0
1450.0,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now  <entry2> <artistName>  Robin Schulz & Dennis Lloyd  <trackName>  Young Right Now,1.0,1.0
1470.0,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
1480.0,<entry1>  PAUL PABLO - GULO NOV 2021 AUDIO ADS  <entry2> <artistName>  Paul Pablo  <trackName>  Gulo,1.0,1.0
1490.0,<entry1>  WrRE - brother sundance - Rat Race EP - P1 - R - 0062L00000VIg1DQAT  <entry2> <artistName>  brother sundance  <trackName>  Rat Race,1.0,1.0
1510.0,<entry1>  Avril Lavigne - Bite Me - Insta Feed  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
1540.0,<entry1>  Rod Stewart - The Tears Of Hercules - Out Now - Phase 3_Instagram_Story Ad_clicks  <entry2> <artistName>  Rod Stewart  <trackName>  The Tears Of Hercules,1.0,1.0
1550.0,<entry1>  Rod Stewart - The Tears Of Hercules - Out Now - Phase 3_Instagram_Feed Ad_clicks  <entry2> <artistName>  Rod Stewart  <trackName>  The Tears Of Hercules,1.0,1.0
1560.0,<entry1>  Rod Stewart - The Tears Of Hercules - Out Now - Phase 3_Facebook_Feed Ad_clicks  <entry2> <artistName>  Rod Stewart  <trackName>  The Tears Of Hercules,1.0,1.0
1630.0,<entry1>  Malou - Let You Go_Instagram_Story Ad_clicks  <entry2> <artistName>  Malou  <trackName>  Let You Go,1.0,1.0
1640.0,<entry1>  Malou - Let You Go_Instagram_Feed Ad_clicks  <entry2> <artistName>  Malou  <trackName>  Let You Go,1.0,1.0
1670.0,<entry1>  Sia - Santa Visits Everyone (Spotify Exclusive)_Instagram_Feed Ad_clicks  <entry2> <artistName>  Sia  <trackName>  Santa Visits Everyone,1.0,1.0
1690.0,<entry1>  FOALS - Wake Me Up (Track)_Instagram_Story Ad_clicks  <entry2> <artistName>  Foals  <trackName>  Wake Me Up,1.0,1.0
1700.0,<entry1>  FOALS - Wake Me Up (Track)_Instagram_Feed Ad_clicks  <entry2> <artistName>  Foals  <trackName>  Wake Me Up,1.0,1.0
1710.0,<entry1>  FOALS - Wake Me Up (Track)_Facebook_Feed Ad_clicks  <entry2> <artistName>  Foals  <trackName>  Wake Me Up,1.0,1.0
1711.0,<entry1>  FOALS - Wake Me Up (Track)_Facebook_Feed Ad_clicks  <entry2> <artistName>  KSI  <trackName>  ok,0.92,0.0
1720.0,<entry1>  NLE Choppa - Jumpin_Instagram_Story Ad_clicks  <entry2> <artistName>  NLE Choppa  <trackName>  Jumpin,1.0,1.0
1730.0,<entry1>  NLE Choppa - Jumpin_Instagram_Feed Ad_clicks  <entry2> <artistName>  NLE Choppa  <trackName>  Jumpin,1.0,1.0
1770.0,<entry1>  Heidi Klum - Wonderland_Facebook_Feed Ad_clicks  <entry2> <artistName>  KSI  <trackName>  ok,0.92,0.0
1790.0,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Story Ad_awareness  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
1800.0,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Story Ad_clicks  <entry2> <artistName>  Robin Schulz & Dennis Lloyd  <trackName>  Young Right Now,1.0,1.0
1810.0,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Feed Ad_clicks  <entry2> <artistName>  Robin Schulz & Dennis Lloyd  <trackName>  Young Right Now,1.0,1.0
1820.0,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Feed Ad_awareness  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
1830.0,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Facebook_Feed Ad + Messenger Ad_awareness  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
1840.0,<entry1>  Karl Killing - friday nights-IG-WMB  <entry2> <artistName>  Karl Killing  <trackName>  friday nights,1.0,1.0
