index,entry,combineScore,trueLabel
37.0,<entry1>  [SC] Bushido - Bushido - ALB - Nov 2021  <entry2> <artistName>  210  <trackName>  Bush,0.9,0.0
38.0,<entry1>  [SC] Bushido - Bushido - ALB - Nov 2021  <entry2> <artistName>  210  <trackName>  210,0.8,0.0
39.0,<entry1>  [SC] Bushido - Bushido - ALB - Nov 2021  <entry2> <artistName>  Khid  <trackName>  Ohi,0.71,0.0
46.0,<entry1>  [SC] Bushido - Bushido - ALB - Nov 2021  <entry2> <artistName>  Bush  <trackName>  The Kingdom,0.6799999999999999,0.0
47.0,<entry1>  [VD] Carlota Mad - explicita - SGL - NOV 2021  <entry2> <artistName>  210  <trackName>  210,0.8,0.0
51.0,<entry1>  [VD] Carlota Mad - explicita - SGL - NOV 2021  <entry2> <artistName>  Charo  <trackName>  La Mojada,0.68,0.0
53.0,<entry1>  [VD] Carlota Mad - explicita - SGL - NOV 2021  <entry2> <artistName>  Carlo  <trackName>  Got Ya,0.835,0.0
57.0,<entry1>  [SC] Bruno Mars (Silk Sonic) - An Evening With Silk Sonic  - PO - NOV 2021  <entry2> <artistName>  Mars  <trackName>  Bionic,0.835,0.0
58.0,<entry1>  [SC] Bruno Mars (Silk Sonic) - An Evening With Silk Sonic  - PO - NOV 2021  <entry2> <artistName>  Bruno Mars  <trackName>  Who Is,0.75,0.0
59.0,<entry1>  [SC] Bruno Mars (Silk Sonic) - An Evening With Silk Sonic  - PO - NOV 2021  <entry2> <artistName>  210  <trackName>  210,0.8,0.0
60.0,<entry1>  [SC] Bruno Mars (Silk Sonic) - An Evening With Silk Sonic  - PO - NOV 2021  <entry2> <artistName>  Bruno Mars  <trackName>  The Lazy Song,0.69,0.0
61.0,<entry1>  [SC] Bruno Mars (Silk Sonic) - An Evening With Silk Sonic  - PO - NOV 2021  <entry2> <artistName>  Bruno Mars  <trackName>  Dancing with the Stars,0.75,0.0
62.0,<entry1>  [SC] Bruno Mars (Silk Sonic) - An Evening With Silk Sonic  - PO - NOV 2021  <entry2> <artistName>  Mars  <trackName>  Come With Me,0.75,0.0
63.0,<entry1>  [SC] Bruno Mars (Silk Sonic) - An Evening With Silk Sonic  - PO - NOV 2021  <entry2> <artistName>  Bruno Mars  <trackName>  It Will Rain,0.75,0.0
65.0,<entry1>  [SC] Bruno Mars (Silk Sonic) - An Evening With Silk Sonic  - PO - NOV 2021  <entry2> <artistName>  Mars  <trackName>  Let It Show,0.6799999999999999,0.0
72.0,<entry1>  Neil Young Barn Album_Crazy Horse Heading West_Youtube_InStream Ad_awareness  <entry2> <artistName>  Neil Young  <trackName>  Intro,0.9,0.0
73.0,<entry1>  Neil Young Barn Album_Crazy Horse Heading West_Youtube_InStream Ad_awareness  <entry2> <artistName>  Neil Young  <trackName>  Hoser Editing,0.845,0.0
96.0,<entry1>  REC118 D2C NINHO JEFE _ Website traffic-Search  <entry2> <artistName>  Sea  <trackName>  Drive,0.7,0.0
100.0,<entry1>  [VD] Y yo latiendo - SGL - NOV 2021 (2)  <entry2> <artistName>  Hate  <trackName>  Venom,0.675,0.0
118.0,<entry1>  Oma geht Steil x Mastodon - Pushing the Tides_Youtube_Discovery Ad_awareness  <entry2> <artistName>  Mastodon  <trackName>  The Bit,0.7849999999999999,0.0
119.0,<entry1>  Oma geht Steil x Mastodon - Pushing the Tides_Youtube_Discovery Ad_awareness  <entry2> <artistName>  Mastodon  <trackName>  The Beast,0.78,0.0
120.0,<entry1>  Oma geht Steil x Mastodon - Pushing the Tides_Youtube_Discovery Ad_awareness  <entry2> <artistName>  The Time  <trackName>  The Bird,0.685,0.0
122.0,<entry1>  Oma geht Steil x Mastodon - Pushing the Tides_Youtube_Discovery Ad_awareness  <entry2> <artistName>  Omar  <trackName>  Sing,0.75,0.0
125.0,<entry1>  Oma geht Steil x Mastodon - Pushing the Tides_Youtube_Discovery Ad_awareness  <entry2> <artistName>  Genesis  <trackName>  In The Rapids,0.6950000000000001,0.0
146.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] - P2 - R - 0062L00000WCn3qQAD [Canada]  <entry2> <artistName>  Candy  <trackName>  Candy Says,0.6950000000000001,0.0
151.0,<entry1>  Karl Killing - friday nights-EE-WMB  <entry2> <artistName>  illion  <trackName>  Illion - Banka,0.7,0.0
158.0,<entry1>  [DS] Vanesa Martín - 7 Veces Si Reedición - PO - NOV 2021  <entry2> <artistName>  210  <trackName>  210,0.8,0.0
159.0,<entry1>  [DS] Vanesa Martín - 7 Veces Si Reedición - PO - NOV 2021  <entry2> <artistName>  Vanesa Martín  <trackName>  En el aire,0.7,0.0
161.0,<entry1>  [DS] Vanesa Martín - 7 Veces Si Reedición - PO - NOV 2021  <entry2> <artistName>  Vanesa Martín  <trackName>  Tentación,0.78,0.0
162.0,<entry1>  [DS] Vanesa Martín - 7 Veces Si Reedición - PO - NOV 2021  <entry2> <artistName>  Vec  <trackName>  Dalsi Level,0.725,0.0
164.0,<entry1>  [DS] Vanesa Martín - 7 Veces Si Reedición - PO - NOV 2021  <entry2> <artistName>  Vec  <trackName>  Gde Ste?,0.69,0.0
167.0,"<entry1>  2021 Ed Sheeran - """"="""" Release  <entry2> <artistName>  Ed Sheeran  <trackName>  Eraser",0.775,0.0
169.0,"<entry1>  2021 Ed Sheeran - """"="""" Release  <entry2> <artistName>  Ed Sheeran  <trackName>  Greed",0.7,0.0
170.0,"<entry1>  2021 Ed Sheeran - """"="""" Release  <entry2> <artistName>  Ed Sheeran  <trackName>  Feels",0.8,0.0
172.0,"<entry1>  2021 Ed Sheeran - """"="""" Release  <entry2> <artistName>  Ed Sheeran  <trackName>  Cheerleader",0.74,0.0
174.0,"<entry1>  2021 Ed Sheeran - """"="""" Release  <entry2> <artistName>  Ed Sheeran  <trackName>  Homeless",0.75,0.0
175.0,"<entry1>  2021 Ed Sheeran - """"="""" Release  <entry2> <artistName>  Ed Sheeran  <trackName>  2step",0.75,0.0
176.0,"<entry1>  2021 Ed Sheeran - """"="""" Release  <entry2> <artistName>  Ed Sheeran  <trackName>  The Eagles",0.7,0.0
178.0,<entry1>  [SC] David Bowie - Brilliant Adventure - PO - NOV 2021  <entry2> <artistName>  Raven  <trackName>  20/21,0.745,0.0
179.0,<entry1>  [SC] David Bowie - Brilliant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  Nature Boy,0.75,0.0
180.0,<entry1>  [SC] David Bowie - Brilliant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  Win,0.835,0.0
181.0,<entry1>  [SC] David Bowie - Brilliant Adventure - PO - NOV 2021  <entry2> <artistName>  210  <trackName>  210,0.8,0.0
183.0,<entry1>  [SC] David Bowie - Brilliant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  Ballad Of The Adventurers,0.78,0.0
184.0,<entry1>  [SC] David Bowie - Brilliant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  Seven,0.8,0.0
185.0,<entry1>  [SC] David Bowie - Brilliant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  I Can't Read,0.71,0.0
186.0,<entry1>  [SC] David Bowie - Brilliant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  All The Madmen,0.715,0.0
188.0,<entry1>  [SC] Vanesa Martín - Siete veces sí - PO - NOV 2021  <entry2> <artistName>  210  <trackName>  210,0.8,0.0
189.0,<entry1>  [SC] Vanesa Martín - Siete veces sí - PO - NOV 2021  <entry2> <artistName>  Vanesa Martín  <trackName>  Si pasa o no,0.75,0.0
192.0,<entry1>  [SC] Vanesa Martín - Siete veces sí - PO - NOV 2021  <entry2> <artistName>  Vanesa Martín  <trackName>  Nueve días,0.75,0.0
193.0,<entry1>  [SC] Vanesa Martín - Siete veces sí - PO - NOV 2021  <entry2> <artistName>  Vanesa Martín  <trackName>  No me salves,0.75,0.0
194.0,<entry1>  [SC] Vanesa Martín - Siete veces sí - PO - NOV 2021  <entry2> <artistName>  Vanesa Martín  <trackName>  Entrevista,0.7,0.0
196.0,<entry1>  [SC] Vanesa Martín - Siete veces sí - PO - NOV 2021  <entry2> <artistName>  Vanesa Martín  <trackName>  Me voy,0.75,0.0
197.0,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  Leto  <trackName>  20/21,0.8200000000000001,0.0
199.0,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  210  <trackName>  210,0.8,0.0
200.0,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  Rosendo  <trackName>  En el chino,0.725,0.0
201.0,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  Rosendo  <trackName>  Ven y ve,0.75,0.0
203.0,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  Rosendo  <trackName>  Unos Golpes De Cincel,0.74,0.0
205.0,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  Rosendo  <trackName>  El Uno Por Cien,0.735,0.0
210.0,<entry1>  YT - Jireel - Dagar i regn - BOOST  <entry2> <artistName>  Diaa  <trackName>  Dia,0.71,0.0
221.0,<entry1>  PL Noel - Boost du 11/11 - 1k€ - 091121 - Trafic  <entry2> <artistName>  91  <trackName>  Al final,0.69,0.0
227.0,<entry1>  WMTH_SMOTW แปลเพลงฮิต_vdo view_Tiktok  <entry2> <artistName>  Miko  <trackName>  Diko,0.75,0.0
239.0,<entry1>  Benson Boone - Ghost Town - SW  <entry2> <artistName>  Benson  <trackName>  Step To Me,0.75,0.0
249.0,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Sia  <trackName>  Snowflake,0.81,0.0
251.0,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Sia  <trackName>  Storm,0.8,0.0
252.0,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Snow  <trackName>  Dream,0.7,0.0
255.0,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Snow  <trackName>  Bad Men,0.715,0.0
256.0,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Sia  <trackName>  Wyoming,0.73,0.0
257.0,<entry1>  Kevinho - Chama Neném [Tráfego] 10.11.21  <entry2> <artistName>  MC Kevinho  <trackName>  Chama Neném,0.85,1.0
258.0,<entry1>  Kevinho - Chama Neném [Tráfego] 10.11.21  <entry2> <artistName>  210  <trackName>  210,0.8,0.0
260.0,<entry1>  Kevinho - Chama Neném [Tráfego] 10.11.21  <entry2> <artistName>  210  <trackName>  117,0.7350000000000001,0.0
268.0,<entry1>  Oliver Tree Final Phase  <entry2> <artistName>  Final Space  <trackName>  Final Space,0.73,0.0
270.0,<entry1>  Oliver Tree Final Phase  <entry2> <artistName>  Oliver Tree  <trackName>  All That,0.75,0.0
276.0,<entry1>  Oliver Tree Final Phase  <entry2> <artistName>  Oliver Tree  <trackName>  Fuckin Up,0.72,0.0
279.0,<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  Cyspe  <trackName>  Chase The Mouse,0.765,0.0
280.0,<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  Cyspe  <trackName>  God,0.7350000000000001,0.0
285.0,<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  E The  <trackName>  Over The Moon,0.71,0.0
310.0,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  Curse  <trackName>  Sufis,0.8,0.0
311.0,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  Barker  <trackName>  Clair,0.7,0.0
316.0,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  Dave Barker  <trackName>  Fat Cat,0.695,0.0
327.0,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Ninho  <trackName>  Filon,0.8,0.0
328.0,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Ninho  <trackName>  Vrais,0.7,0.0
329.0,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Ninho  <trackName>  Toutes options,0.79,0.0
331.0,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Ninho  <trackName>  La zone,0.7849999999999999,0.0
332.0,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Ninho  <trackName>  Coffrer,0.7849999999999999,0.0
333.0,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Ninho  <trackName>  Rose,0.75,0.0
367.0,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Medina  <trackName>  Tegere,0.835,0.0
369.0,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Mednas  <trackName>  Taj,0.75,0.0
370.0,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Mednas  <trackName>  In The Water,0.705,0.0
371.0,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Medina  <trackName>  Maskerad,0.75,0.0
372.0,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Medina  <trackName>  Skit 1 - 7 Dar,0.715,0.0
374.0,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Medina  <trackName>  Tecken,0.75,0.0
376.0,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Medina  <trackName>  Skit 3 - 7 Dar,0.715,0.0
378.0,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti (Alle Farben Remix),0.8049999999999999,1.0
379.0,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti (Alle Farben Extended Remix),0.8049999999999999,1.0
380.0,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti (TCTS Extended Remix),0.8049999999999999,1.0
381.0,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti (TCTS Remix),0.8049999999999999,1.0
383.0,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  Edoras,0.75,0.0
385.0,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  One,0.835,0.0
394.0,<entry1>  co_fb_co9_mom_boyfriend_portuguese_126292_de_vp14_ago_387066  <entry2> <artistName>  Muse  <trackName>  Prague,0.71,0.0
409.0,<entry1>  [Indonesia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Sia  <trackName>  Kate,0.71,0.0
411.0,<entry1>  [Indonesia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Master  <trackName>  Master,0.83,0.0
420.0,<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Master  <trackName>  Master,0.83,0.0
421.0,<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Tismo  <trackName>  Clikos,0.715,0.0
422.0,<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Johnny Stimson  <trackName>  Wild World,0.8,0.0
430.0,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Master  <trackName>  Master,0.83,0.0
431.0,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Philip  <trackName>  Plata,0.7,0.0
432.0,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Plies  <trackName>  Water,0.7,0.0
434.0,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Philip  <trackName>  6 di mattina,0.75,0.0
438.0,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Mala  <trackName>  Tribal,0.835,0.0
439.0,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Sia  <trackName>  Kate,0.71,0.0
442.0,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Master  <trackName>  Master,0.83,0.0
446.0,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Mala  <trackName>  Misteri Hati,0.79,0.0
447.0,<entry1>  DOM_Pam_doyouever_ppe-linkfire_11Nov2021  <entry2> <artistName>  210  <trackName>  210,0.8,0.0
450.0,<entry1>  DOM_Pam_doyouever_ppe-linkfire_11Nov2021  <entry2> <artistName>  210  <trackName>  117,0.7350000000000001,0.0
459.0,<entry1>  WMTH_dark post TH SMOTW out now_conversion_fb/ig  <entry2> <artistName>  Arion  <trackName>  Lost,0.775,0.0
469.0,<entry1>  DOM_Pam_doyouever_traffic-linkfire_11Nov2021  <entry2> <artistName>  210  <trackName>  210,0.8,0.0
472.0,<entry1>  DOM_Pam_doyouever_traffic-linkfire_11Nov2021  <entry2> <artistName>  210  <trackName>  117,0.7350000000000001,0.0
518.0,<entry1>  Rhno - The Replacements - Sorry Ma [eCom] - P1 [Sale] - 0062L00000VGVe3QAH - USA  <entry2> <artistName>  The Replacements  <trackName>  Try Me,0.835,0.0
521.0,<entry1>  Rhno - The Replacements - Sorry Ma [eCom] - P1 [Sale] - 0062L00000VGVe3QAH - USA  <entry2> <artistName>  The Replacements  <trackName>  Run It,0.75,0.0
527.0,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [FB/IG][USA]  <entry2> <artistName>  TFlow  <trackName>  USA,0.8,0.0
528.0,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [FB/IG][USA]  <entry2> <artistName>  Low  <trackName>  Done,0.71,0.0
537.0,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [IG Reels/IG Stories][USA]  <entry2> <artistName>  Eels  <trackName>  Flower,0.79,0.0
538.0,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [IG Reels/IG Stories][USA]  <entry2> <artistName>  Low  <trackName>  Lies,0.71,0.0
539.0,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [IG Reels/IG Stories][USA]  <entry2> <artistName>  Low  <trackName>  Done,0.71,0.0
549.0,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Trey Songz  <trackName>  Hands On,0.81,0.0
550.0,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Trey Songz  <trackName>  Two Ways,0.75,0.0
551.0,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Trey Songz  <trackName>  Stand,0.8,0.0
552.0,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Trey Songz  <trackName>  Alone,0.7,0.0
554.0,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Trey Songz  <trackName>  Passion,0.715,0.0
555.0,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Trey Songz  <trackName>  Playboy,0.715,0.0
560.0,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Anderson.Paak  <trackName>  Answers,0.815,0.0
561.0,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Unité  <trackName>  Unité,0.8,0.0
562.0,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Vader  <trackName>  Anger,0.7,0.0
565.0,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Artes  <trackName>  3000,0.675,0.0
566.0,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Anderson.Paak  <trackName>  Universe,0.71,0.0
571.0,<entry1>  CA / Black Friday Merch / 2617 / PO67889  <entry2> <artistName>  Farida  <trackName>  Warda,0.715,0.0
580.0,<entry1>  CA / Festival Gig Guide / 2618 / PO67889  <entry2> <artistName>  Feist  <trackName>  Big Time,0.71,0.0
598.0,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James  <trackName>  Riders,0.75,0.0
599.0,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  Blur  <trackName>  Tame,0.75,0.0
600.0,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James Blunt  <trackName>  Bartender,0.78,0.0
601.0,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James  <trackName>  Not There,0.72,0.0
604.0,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James  <trackName>  Just Hip,0.69,0.0
605.0,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James  <trackName>  Busted,0.75,0.0
606.0,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James  <trackName>  Protect Me,0.75,0.0
607.0,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Zaz  <trackName>  Paris,0.7,0.0
608.0,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Zaz  <trackName>  Si,0.75,0.0
609.0,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Zaz  <trackName>  Nos vies,0.69,0.0
610.0,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Zaz  <trackName>  Gamine,0.75,0.0
613.0,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Zaz  <trackName>  Zaz - Interview,0.765,0.0
615.0,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Zaz  <trackName>  Résigne-moi,0.725,0.0
619.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Unité  <trackName>  Unité,0.8,0.0
620.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Eels  <trackName>  Unhinged,0.685,0.0
621.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Artes  <trackName>  3000,0.675,0.0
622.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  The Staves  <trackName>  Feel,0.725,0.0
628.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Fatal  <trackName>  0,0.7,0.0
629.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Fatal  <trackName>  0,0.7,0.0
630.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Fatal  <trackName>  0,0.7,0.0
631.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Fatal  <trackName>  0,0.7,0.0
632.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Unité  <trackName>  Unité,0.8,0.0
633.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Fatal  <trackName>  0,0.7,0.0
