index,entry,combineScore,trueLabel
68.0,<entry1>  Neil Young Barn Album_Crazy Horse Heading West_Youtube_InStream Ad_awareness  <entry2> <artistName>  Neil Young  <trackName>  Crazy,1.0,0.0
117.0,<entry1>  Oma geht Steil x Mastodon - Pushing the Tides_Youtube_Discovery Ad_awareness  <entry2> <artistName>  Mastodon  <trackName>  Pushing the Tides,1.0,1.0
137.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] - P2 - R - 0062L00000WCn3qQAD [Canada]  <entry2> <artistName>  GAYLE  <trackName>  abcdefu,0.9299999999999999,1.0
147.0,<entry1>  Karl Killing - friday nights-EE-WMB  <entry2> <artistName>  Karl Killing  <trackName>  friday nights,1.0,1.0
177.0,<entry1>  [SC] David Bowie - Brilliant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  Brilliant Adventure,1.0,1.0
207.0,<entry1>  YT - Jireel - Dagar i regn - BOOST  <entry2> <artistName>  Jireel  <trackName>  Dagar i regn,1.0,1.0
237.0,<entry1>  Benson Boone - Ghost Town - SW  <entry2> <artistName>  Benson Boone  <trackName>  Ghost Town,1.0,1.0
247.0,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Sia  <trackName>  Snowman,1.0,1.0
277.0,"<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  Casper The Ghost, Jutes  <trackName>  BAD",0.9550000000000001,1.0
307.0,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  Surf Curse  <trackName>  Freaks,1.0,1.0
377.0,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti,1.0,1.0
407.0,<entry1>  [Indonesia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Johnny Stimson  <trackName>  Material Things,1.0,1.0
417.0,<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Johnny Stimson  <trackName>  Material Things,1.0,1.0
427.0,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Johnny Stimson  <trackName>  Material Things,1.0,1.0
437.0,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Johnny Stimson  <trackName>  Material Things,1.0,1.0
557.0,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Anderson .Paak  <trackName>  Bubblin',0.94,1.0
617.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  GAYLE  <trackName>  abcdefu,0.9299999999999999,1.0
627.0,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  GAYLE  <trackName>  abcdefu,0.9299999999999999,1.0
668.0,<entry1>  Silk Sonic Smokin Out The Window  <entry2> <artistName>  Sil  <trackName>  Windows,0.96,0.0
683.0,<entry1>  Warner Music Canada: Charmaine - Bad Mentality (Canada)  <entry2> <artistName>  War  <trackName>  War,1.0,0.0
687.0,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Officially Christmas,1.0,1.0
688.0,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Pick Out a Christmas Tree,0.98,1.0
737.0,<entry1>  Clean_Bandit Drive_Instagram_Spotify_Story Ad_clicks  <entry2> <artistName>  Clean Bandit  <trackName>  Clean Bandit,0.92,0.0
757.0,"<entry1>  ANI - Tyttö sä oot tähti - teaser -  IGS  <entry2> <artistName>  ANI  <trackName>  Tyttö, sä oot tähti",0.975,1.0
767.0,<entry1>  Karl Killing - friday nights-EE-WMB  <entry2> <artistName>  Karl Killing  <trackName>  friday nights,1.0,1.0
777.0,<entry1>  Avril Lavine - Bite Me -WMB  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,0.96,1.0
787.0,<entry1>  Karl Killing - friday nights-IGS-EE-WMB  <entry2> <artistName>  Karl Killing  <trackName>  friday nights,1.0,1.0
797.0,<entry1>  Ilta - Taivas maan päällä - teaser - IGS  <entry2> <artistName>  Ilta  <trackName>  Taivas maan päällä,1.0,1.0
857.0,<entry1>  Ilta - Taivas maan päällä  - teaser - FB  <entry2> <artistName>  Ilta  <trackName>  Taivas maan päällä,1.0,1.0
977.0,<entry1>  2614 | WMA ads | HW | The Walters | I Love You So | P067968  <entry2> <artistName>  The Walters  <trackName>  I Love You So,1.0,1.0
987.0,<entry1>  Eltr - Trivium - The Phalanx - P1 - R - 0062L00000VfZb7QAF [Artist Targeting]  <entry2> <artistName>  Trivium  <trackName>  The Phalanx,1.0,1.0
997.0,<entry1>  2021 - Joel Corry - I Wish  <entry2> <artistName>  Joel Corry  <trackName>  I Wish,1.0,1.0
